event_id,source,year,month,day,region,district,municipality,cause,deaths,missing,injured,people_affected,houses_destroyed,houses_affected,evacuated,roads_damaged_km,transport_affected,latitude,longitude,district_area_sq_km,elevation_m,terrain_relief_m,households_2011,population_2011,population_density_2011,rainfall_1d_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_30d_mm,rainy_days_7d,rainfall_7d_anomaly,basin_id,sub_basin_area_sq_km,upstream_area_sq_km,distance_to_outlet_km,basin_order,nearest_river_distance_km,river_average_discharge_cms,river_upstream_area_sq_km,river_strahler_order,local_elevation_m,local_relief_m,basin_rainfall_1d_mean_mm,basin_rainfall_1d_max_mm,basin_rainfall_3d_mean_mm,basin_rainfall_3d_max_mm,basin_rainfall_7d_mean_mm,basin_rainfall_7d_max_mm,basin_rainfall_3d_spread_mm,casualty_label_known,housing_label_known,transport_label_known,severe_label_known
episode-605d7cfcac0f3bbd6a3f,Government of Nepal BIPAD Portal,2014,10,13,Mid-Western Region,Surkhet,Barahtal,FLOOD,0,2,0,0,0,0,0,0.0,False,28.65047,81.50876,2495.6,1330.0,612.0,72863.0,350804.0,140.56900144253888,18.66,19.97,21.13,44.49,2.0,3.132,4060806930,13845.3,13845.7,1540.1,4.0,1.2859,0.387,13.6,1.0,951.0,312.0,17.93,29.29,18.723,31.66,22.023,36.79,12.937,True,True,False,True
episode-5f1f9ff6d4cdfc433e92,Government of Nepal BIPAD Portal,2014,10,14,Western Region,Arghakhanchi,Bhumikasthan,FLOOD,0,1,0,0,0,0,0,0.0,False,27.94393,83.04234,1243.85,1853.0,963.0,46835.0,197632.0,158.88732564215942,55.46,104.63,108.84,226.88,5.0,11.367,4060883570,25313.5,25313.6,1010.3,4.0,0.0199,1.567,42.5,2.0,758.0,394.0,50.302,74.01,89.69,122.09,91.956,124.16,32.4,True,True,False,True
episode-55a92ff8f1182ea9a57a,Government of Nepal BIPAD Portal,2014,10,14,Central Region,Chitwan,Bharatpur,FLOOD,1,0,0,0,0,0,0,0.0,False,27.61645,84.36001,2247.91,198.0,192.0,132462.0,579984.0,258.0103295950461,59.22,82.22,84.96,236.78,4.0,9.798,4060905060,42541.3,42541.3,808.3,3.0,0.2468,0.176,3.4,1.0,185.0,7.0,53.94,74.01,74.636,116.61,79.75,120.43,41.974,True,True,False,True
episode-1376cdccf203d8d67f3b,Government of Nepal BIPAD Portal,2015,7,3,Eastern Region,Khotang,Halesi Tuwachung,FLOOD,0,0,0,0,0,0,0,0.0,False,27.15572,86.7091,1595.94,893.0,1215.0,42664.0,206312.0,129.27303031442284,16.78,40.18,71.38,236.44,6.0,1.371,4060863940,18194.2,18195.0,814.5,4.0,0.5252,0.447,13.4,1.0,778.0,543.0,9.523,14.71,30.981,41.44,53.619,77.63,10.459,True,True,False,True
episode-fce5fbd8bdc7a48a0a87,Government of Nepal BIPAD Portal,2015,7,4,Eastern Region,Khotang,Halesi Tuwachung,FLOOD,0,0,2,0,4,0,0,0.0,False,27.15572,86.7091,1595.94,893.0,1215.0,42664.0,206312.0,129.27303031442284,18.36,37.28,75.52,250.82,6.0,1.45,4060863940,18194.2,18195.0,814.5,4.0,0.5252,0.447,13.4,1.0,778.0,543.0,10.841,17.64,22.377,35.32,55.933,83.55,12.943,True,True,False,True
episode-0eaa605cb3cf7c38bf43,Government of Nepal BIPAD Portal,2015,7,8,Mid-Western Region,Bardiya,Barbardiya,FLOOD,0,2,0,0,0,0,0,0.0,False,28.36918,81.41147,2008.63,197.0,222.0,83176.0,426576.0,212.37161647491075,1.15,12.6,52.95,325.49,6.0,0.897,4060883690,24816.1,97223.6,1010.5,3.0,0.5135,0.333,13.8,1.0,177.0,27.0,1.09,1.15,14.963,19.3,56.477,60.35,4.337,True,True,False,True
episode-93d15b01afa35d278916,Government of Nepal BIPAD Portal,2015,7,15,Central Region,Sarlahi,Haripur,FLOOD,0,0,0,0,0,0,0,0.0,False,26.96729,85.57183,1269.22,105.0,42.0,132844.0,769729.0,606.4582972219158,28.88,37.8,59.98,311.89,4.0,0.962,4060901010,6457.1,6457.2,641.4,4.0,0.9346,5.661,225.6,3.0,103.0,8.0,15.805,17.06,26.165,29.54,55.47,57.02,3.375,True,True,False,True
episode-42cb242b9c3ecb437391,Government of Nepal BIPAD Portal,2015,7,16,Mid-Western Region,Bardiya,Barbardiya,FLOOD,0,0,0,0,2,0,0,0.0,False,28.36918,81.41147,2008.63,197.0,222.0,83176.0,426576.0,212.37161647491075,18.32,34.76,84.76,411.26,6.0,1.436,4060883690,24816.1,97223.6,1010.5,3.0,0.5135,0.333,13.8,1.0,177.0,27.0,18.12,20.18,39.173,50.33,91.96,96.11,11.157,True,True,False,True
episode-33543f0adb5db6e84ab1,Government of Nepal BIPAD Portal,2015,7,23,Eastern Region,Sankhuwasabha,Khandbari,FLOOD,0,0,0,0,0,0,0,0.0,False,27.3868814825,87.2156945863,3484.19,1291.0,1643.0,34624.0,158742.0,45.56066115797359,4.95,20.33,33.19,197.12,6.0,0.883,4060863950,11538.6,30066.9,814.3,3.0,1.3452,1.314,34.1,2.0,850.0,395.0,4.075,4.95,16.245,20.33,27.905,33.19,4.085,True,True,False,True
episode-a2496014c34a94be49d2,Government of Nepal BIPAD Portal,2015,7,31,Far Western Region,Kanchanpur,Shuklaphanta National Park,FLOOD,0,0,0,0,6,0,0,0.0,False,28.84298,80.31147,1624.09,208.0,47.0,82152.0,451248.0,277.8466710588699,14.59,16.8,24.56,250.07,3.0,0.424,4060839990,7333.8,52899.9,1389.7,3.0,0.6145,0.913,39.5,1.0,201.0,21.0,13.523,14.59,18.03,20.75,25.527,30.6,2.72,True,True,False,True
episode-9f0f72bdb095a0ed551a,Government of Nepal BIPAD Portal,2015,8,21,Central Region,Chitwan,Bharatpur,FLOOD,0,0,0,0,0,0,0,0.0,False,27.61645,84.36001,2247.91,198.0,192.0,132462.0,579984.0,258.0103295950461,41.3,102.65,223.97,494.0,7.0,4.867,4060905060,42541.3,42541.3,808.3,3.0,0.2468,0.176,3.4,1.0,185.0,7.0,39.454,48.56,81.077,103.97,177.868,223.97,22.893,True,True,False,True
episode-996c37048d70717bebc7,Government of Nepal BIPAD Portal,2015,8,21,Mid-Western Region,Rolpa,Rolpa,FLOOD,0,0,0,0,0,4,0,0.0,False,28.32432,82.65523,1892.21,1386.0,1212.0,43757.0,224506.0,118.64750741196801,24.45,55.96,108.0,314.48,7.0,2.213,4060883570,25313.5,25313.6,1010.3,4.0,0.7786,1.737,63.1,2.0,1716.0,597.0,30.678,42.6,66.204,80.52,152.3,193.81,14.316,True,True,False,True
episode-e22a60fdf1ef6e2452f9,Government of Nepal BIPAD Portal,2015,8,30,Eastern Region,Okhaldhunga,Molung,FLOOD,0,0,2,0,2,0,0,0.0,False,27.33592,86.44629,1080.38,975.0,1478.0,32502.0,147984.0,136.9740276569355,7.75,31.07,65.21,317.58,7.0,2.015,4060863940,18194.2,18195.0,814.5,4.0,0.2512,0.181,5.0,1.0,1103.0,539.0,8.011,14.06,27.437,38.18,60.896,80.37,10.743,True,True,False,True
episode-8819e91da52ec5b6ef62,Government of Nepal BIPAD Portal,2015,9,1,Central Region,Sindhuli,Kamalamai,FLOOD,0,1,2,0,0,0,0,0.0,False,27.18536,85.90753,2491.64,540.0,787.0,57581.0,296192.0,118.87431571174007,5.76,28.57,83.18,344.78,7.0,3.063,4060900840,14880.1,63141.5,641.4,3.0,0.537,2.95,96.2,2.0,636.0,158.0,7.136,9.88,34.442,43.63,88.334,99.16,9.188,True,True,False,True
episode-adbe78c61cd88a0dee0c,Government of Nepal BIPAD Portal,2016,5,4,Central Region,Makwanpur,Makawanpurgadhi,FLOOD,2,0,0,0,0,0,0,0.0,False,27.4427,85.08797,2459.34,985.0,1116.0,86127.0,420477.0,170.97148015321181,2.34,2.69,2.69,5.14,1.0,0.212,4060905060,42541.3,42541.3,808.3,3.0,0.2519,0.18,5.0,1.0,602.0,140.0,3.014,5.77,3.795,6.79,3.8,6.79,2.995,True,True,False,True
episode-9d23baff2f49fe5709a0,Government of Nepal BIPAD Portal,2016,5,10,Far Western Region,Baitadi,Surnaya,FLOOD,0,0,0,0,0,1,0,0.0,False,29.50844,80.57647,1498.53,1565.0,543.0,45191.0,250898.0,167.42941415920936,0.94,19.18,32.59,37.9,6.0,4.355,4060840120,19506.7,19506.7,1389.6,4.0,0.0591,4.232,112.3,3.0,1370.0,340.0,1.08,1.27,17.243,21.92,29.72,34.11,4.677,True,True,False,True
episode-7bf7dd58b4b437841cd6,Government of Nepal BIPAD Portal,2016,5,12,Mid-Western Region,Rolpa,Rolpa,FLOOD,1,0,0,0,0,12,0,0.0,False,28.32432,82.65523,1892.21,1386.0,1212.0,43757.0,224506.0,118.64750741196801,1.71,4.07,12.94,22.97,5.0,1.252,4060883570,25313.5,25313.6,1010.3,4.0,0.7786,1.737,63.1,2.0,1716.0,597.0,5.034,8.44,6.842,9.54,12.384,13.6,2.698,True,True,False,True
episode-7d0c552dd5298c665f8d,Government of Nepal BIPAD Portal,2016,5,12,Mid-Western Region,Salyan,Sharada,FLOOD,0,0,0,0,0,27,0,0.0,False,28.4,82.09154,1943.65,1413.0,721.0,46556.0,242444.0,124.736449463638,2.97,5.73,14.46,26.29,5.0,1.406,4060883690,24816.1,97223.6,1010.5,3.0,1.1129,0.3,13.4,1.0,1585.0,486.0,0.907,1.44,3.127,3.98,9.563,12.25,0.853,True,True,False,True
episode-3cf64822a21dfeaefda7,Government of Nepal BIPAD Portal,2016,5,13,Mid-Western Region,Dailekh,Mahabu,FLOOD,2,0,0,0,0,5,0,0.0,False,28.88537,81.67138,1479.55,946.0,547.0,48919.0,261770.0,176.92541651177723,0.73,3.38,16.54,28.02,5.0,1.794,4060799260,22731.7,22732.3,1612.2,3.0,0.2564,0.305,10.7,1.0,887.0,160.0,1.18,1.95,4.305,4.85,17.105,18.32,0.545,True,True,False,True
episode-e032fd1a5ee35051f0fc,Government of Nepal BIPAD Portal,2016,5,14,Far Western Region,Bajhang,Surma,FLOOD,2,0,0,0,0,0,0,0.0,False,29.7171,81.15534,3470.88,3863.0,2513.0,33786.0,195159.0,56.227527312958095,0.47,3.52,13.02,33.8,3.0,1.781,4060799160,7395.8,7395.8,1612.2,4.0,0.8794,0.651,14.0,1.0,4064.0,613.0,0.47,0.47,3.52,3.52,13.02,13.02,0.0,True,True,False,True
episode-5e0041dae47690d6107d,Government of Nepal BIPAD Portal,2016,5,17,Eastern Region,Sankhuwasabha,Khandbari,FLOOD,1,0,0,0,0,0,0,0.0,False,27.3868814825,87.2156945863,3484.19,1291.0,1643.0,34624.0,158742.0,45.56066115797359,2.92,14.36,31.75,79.47,7.0,3.121,4060863950,11538.6,30066.9,814.3,3.0,1.3452,1.314,34.1,2.0,850.0,395.0,2.26,2.92,12.56,14.36,26.535,31.75,1.8,True,True,False,True
episode-34b56ebb55299eee8b70,Government of Nepal BIPAD Portal,2016,5,17,Central Region,Sindhuli,Kamalamai,FLOOD,0,1,0,0,0,0,0,0.0,False,27.18536,85.90753,2491.64,540.0,787.0,57581.0,296192.0,118.87431571174007,2.37,14.17,36.14,61.21,7.0,2.809,4060900840,14880.1,63141.5,641.4,3.0,0.537,2.95,96.2,2.0,636.0,158.0,5.272,7.94,18.006,28.99,41.204,61.39,10.984,True,True,False,True
episode-dbd4c58336e1e5f29a3e,Government of Nepal BIPAD Portal,2016,5,21,Central Region,Chitwan,Bharatpur,FLOOD,2,0,0,0,0,0,0,0.0,False,27.61645,84.36001,2247.91,198.0,192.0,132462.0,579984.0,258.0103295950461,16.28,27.87,48.03,73.73,6.0,4.03,4060905060,42541.3,42541.3,808.3,3.0,0.2468,0.176,3.4,1.0,185.0,7.0,10.217,20.36,17.975,28.92,40.862,52.09,10.945,True,True,False,True
episode-561b57e0051db724f17f,Government of Nepal BIPAD Portal,2016,5,24,Central Region,Sindhuli,Kamalamai,FLOOD,1,0,2,0,0,0,0,0.0,False,27.18536,85.90753,2491.64,540.0,787.0,57581.0,296192.0,118.87431571174007,11.84,19.91,47.6,103.74,6.0,3.699,4060900840,14880.1,63141.5,641.4,3.0,0.537,2.95,96.2,2.0,636.0,158.0,12.46,19.0,19.998,28.12,49.098,66.46,8.122,True,True,False,True
episode-bbf39b4d5587be793e9a,Government of Nepal BIPAD Portal,2016,5,25,Far Western Region,Baitadi,Surnaya,FLOOD,1,1,0,0,0,0,0,0.0,False,29.50844,80.57647,1498.53,1565.0,543.0,45191.0,250898.0,167.42941415920936,1.4,6.35,12.0,52.76,5.0,1.603,4060840120,19506.7,19506.7,1389.6,4.0,0.0591,4.232,112.3,3.0,1370.0,340.0,1.36,1.73,5.07,6.35,9.637,12.0,1.28,True,True,False,True
episode-670ac4c0a6e0b90021f6,Government of Nepal BIPAD Portal,2016,5,25,Far Western Region,Bajura,Gaumul,FLOOD,2,0,7,0,16,63,0,0.0,False,29.5579,81.49045,2307.03,3895.0,2046.0,24908.0,134912.0,58.47865003922792,0.85,7.77,13.56,45.35,4.0,1.855,4060799160,7395.8,7395.8,1612.2,4.0,1.4943,2.194,52.4,1.0,2897.0,502.0,0.85,0.85,7.77,7.77,13.56,13.56,0.0,True,True,False,True
episode-681126d98bb7361eaf16,Government of Nepal BIPAD Portal,2016,5,25,Far Western Region,Dadeldhura,Alital,FLOOD,0,1,0,0,0,0,0,0.0,False,29.20864,80.48616,1507.04,1820.0,1203.0,27045.0,142094.0,94.2868138868245,0.8,9.13,20.34,55.28,5.0,2.305,4060840120,19506.7,19506.7,1389.6,4.0,0.1839,0.19,6.2,1.0,1554.0,320.0,1.36,1.73,5.07,6.35,9.637,12.0,1.28,True,True,False,True
episode-310f591025ff8d4f959e,Government of Nepal BIPAD Portal,2016,5,25,Eastern Region,Sunsari,Inaruwa,FLOOD,0,0,0,0,0,5,0,0.0,False,26.64064,87.12722,1197.25,93.0,22.0,162407.0,763487.0,637.7005637920233,5.65,38.67,63.23,143.8,6.0,4.244,4060911800,8677.3,88185.0,521.8,3.0,0.9926,7.885,268.3,4.0,86.0,6.0,5.65,5.65,38.67,38.67,63.23,63.23,0.0,True,True,False,True
episode-0923d7bccd6606ee601b,Government of Nepal BIPAD Portal,2016,5,27,Eastern Region,Udayapur,Rautamai,FLOOD,1,0,0,0,0,0,0,0.0,False,26.93279,86.66463,2306.45,1037.0,610.0,66557.0,317532.0,137.6713130568623,8.08,22.57,49.49,125.88,6.0,3.846,4060900840,14880.1,63141.5,641.4,3.0,1.3378,0.346,12.6,1.0,1312.0,729.0,6.838,13.03,21.986,28.72,46.918,57.54,6.734,True,True,False,True
episode-5ff063f063e0c9c1392d,Government of Nepal BIPAD Portal,2016,5,28,Far Western Region,Bajura,Gaumul,FLOOD,1,0,0,0,0,0,0,0.0,False,29.5579,81.49045,2307.03,3895.0,2046.0,24908.0,134912.0,58.47865003922792,3.72,6.21,14.06,51.56,4.0,1.923,4060799160,7395.8,7395.8,1612.2,4.0,1.4943,2.194,52.4,1.0,2897.0,502.0,3.72,3.72,6.21,6.21,14.06,14.06,0.0,True,True,False,True
episode-c54c83ef0c5154bce6fc,Government of Nepal BIPAD Portal,2016,5,28,Western Region,Lamjung,Marsyangdi,FLOOD,1,0,0,0,0,0,0,0.0,False,28.28362,84.43609,1669.36,2308.0,1718.0,42079.0,167724.0,100.47203718790435,7.18,11.34,24.23,96.17,6.0,2.94,4060905060,42541.3,42541.3,808.3,3.0,1.4458,1.368,20.4,1.0,2451.0,405.0,5.944,8.43,15.399,25.95,30.055,45.89,10.551,True,True,False,True
episode-17afb68f3c04fc9be2d5,Government of Nepal BIPAD Portal,2016,6,4,Far Western Region,Kailali,Gauriganga,FLOOD,0,1,0,0,0,0,0,0.0,False,28.74013,80.89463,3297.98,226.0,281.0,142480.0,775709.0,235.20730871624448,2.8,11.36,40.29,107.62,5.0,1.239,4060839990,7333.8,52899.9,1389.7,3.0,0.1039,2.9,90.3,3.0,182.0,42.0,4.48,9.39,11.887,13.68,34.793,40.29,1.793,True,True,False,True
episode-bed68d0ea22eb5d2c993,Government of Nepal BIPAD Portal,2016,6,8,Far Western Region,Doti,Shikhar,FLOOD,0,0,0,0,1,0,0,0.0,False,29.18116,80.84086,2058.61,1772.0,1625.0,41440.0,211746.0,102.85872506205644,2.97,12.13,24.19,83.71,7.0,0.949,4060799160,7395.8,7395.8,1612.2,4.0,0.5287,0.191,4.7,1.0,1818.0,515.0,1.32,1.32,4.85,4.85,13.31,13.31,0.0,True,True,False,True
episode-131cedd862c1ab3ff225,Government of Nepal BIPAD Portal,2016,6,11,Western Region,Myagdi,Raghuganga,FLOOD,0,0,0,0,0,0,0,0.0,False,28.54637,83.48729,2293.97,3330.0,3381.0,27762.0,113641.0,49.53900879261717,6.87,31.68,52.99,184.45,7.0,2.184,4060905060,42541.3,42541.3,808.3,3.0,0.2505,0.744,16.0,2.0,2623.0,587.0,6.626,12.62,29.363,37.92,53.605,69.49,8.557,True,True,False,True
episode-afe5775992a2c6377830,Government of Nepal BIPAD Portal,2016,6,19,Mid-Western Region,Dailekh,Mahabu,FLOOD,2,0,0,0,0,0,0,0.0,False,28.88537,81.67138,1479.55,946.0,547.0,48919.0,261770.0,176.92541651177723,6.99,16.72,31.41,105.61,7.0,1.232,4060799260,22731.7,22732.3,1612.2,3.0,0.2564,0.305,10.7,1.0,887.0,160.0,4.54,6.99,10.86,16.72,21.828,31.41,5.86,True,True,False,True
episode-e6036939c2265762440d,Government of Nepal BIPAD Portal,2016,6,20,Far Western Region,Doti,Shikhar,FLOOD,0,0,0,0,0,0,0,0.0,False,29.18116,80.84086,2058.61,1772.0,1625.0,41440.0,211746.0,102.85872506205644,9.01,19.8,39.12,112.26,7.0,1.535,4060799160,7395.8,7395.8,1612.2,4.0,0.5287,0.191,4.7,1.0,1818.0,515.0,5.4,5.4,12.79,12.79,30.68,30.68,0.0,True,True,False,True
episode-f406da19788766421366,Government of Nepal BIPAD Portal,2016,6,21,Far Western Region,Bajura,Gaumul,FLOOD,0,0,0,0,0,2,0,0.0,False,29.5579,81.49045,2307.03,3895.0,2046.0,24908.0,134912.0,58.47865003922792,9.88,20.09,38.41,82.64,7.0,2.489,4060799160,7395.8,7395.8,1612.2,4.0,1.4943,2.194,52.4,1.0,2897.0,502.0,9.88,9.88,20.09,20.09,38.41,38.41,0.0,True,True,False,True
episode-8641ccc292fd43431975,Government of Nepal BIPAD Portal,2016,6,21,Mid-Western Region,Humla,Simkot,FLOOD,0,0,0,0,2,0,0,0.0,False,30.02618,81.88546,6028.78,4759.0,2400.0,9479.0,50858.0,8.435869280351913,4.38,9.22,17.91,38.77,7.0,2.444,4060799260,22731.7,22732.3,1612.2,3.0,1.5111,0.428,16.0,1.0,4514.0,761.0,10.237,17.79,20.55,33.79,34.585,54.53,13.24,True,True,False,True
episode-5c4cf6aa36b9a7ce0346,Government of Nepal BIPAD Portal,2016,6,21,Eastern Region,Jhapa,Barhadashi,FLOOD,0,0,0,0,0,0,0,0.0,False,26.58323,87.91446,1610.21,99.0,46.0,184552.0,812650.0,504.6857242223064,42.41,70.13,114.19,291.76,7.0,2.204,4060921230,13486.5,13486.6,433.3,3.0,1.2753,12.943,293.3,3.0,98.0,5.0,39.227,48.66,62.613,70.13,109.107,114.19,7.517,True,True,False,True
episode-708f20a79379e75debe0,Government of Nepal BIPAD Portal,2016,6,21,Eastern Region,Morang,Belbari,FLOOD,0,0,0,0,18,0,0,0.0,False,26.61037,87.46726,1830.38,114.0,118.0,213997.0,965370.0,527.415072280073,48.66,65.56,110.59,267.74,7.0,2.625,4060921230,13486.5,13486.6,433.3,3.0,0.2331,0.227,6.9,1.0,111.0,13.0,39.227,48.66,62.613,70.13,109.107,114.19,7.517,True,True,False,True
episode-f4b24d4811de1c9ae029,Government of Nepal BIPAD Portal,2016,6,21,Eastern Region,Sunsari,Inaruwa,FLOOD,0,0,0,0,0,0,0,0.0,False,26.64064,87.12722,1197.25,93.0,22.0,162407.0,763487.0,637.7005637920233,46.74,60.9,108.18,265.97,7.0,3.44,4060911800,8677.3,88185.0,521.8,3.0,0.9926,7.885,268.3,4.0,86.0,6.0,46.74,46.74,60.9,60.9,108.18,108.18,0.0,True,True,False,True
episode-19fb036896697198c056,Government of Nepal BIPAD Portal,2016,6,22,Eastern Region,Jhapa,Barhadashi,FLOOD,0,0,0,0,0,0,0,0.0,False,26.58323,87.91446,1610.21,99.0,46.0,184552.0,812650.0,504.6857242223064,12.53,72.15,118.13,295.45,7.0,2.28,4060921230,13486.5,13486.6,433.3,3.0,1.2753,12.943,293.3,3.0,98.0,5.0,11.227,12.53,66.133,72.67,107.313,118.13,6.537,True,True,False,True
episode-0dd08ceb08d681fe81b3,Government of Nepal BIPAD Portal,2016,6,22,Eastern Region,Morang,Belbari,FLOOD,2,0,0,0,0,0,0,0.0,False,26.61037,87.46726,1830.38,114.0,118.0,213997.0,965370.0,527.415072280073,9.98,72.67,103.68,262.02,7.0,2.461,4060921230,13486.5,13486.6,433.3,3.0,0.2331,0.227,6.9,1.0,111.0,13.0,11.227,12.53,66.133,72.67,107.313,118.13,6.537,True,True,False,True
episode-e670a9438d78755e6346,Government of Nepal BIPAD Portal,2016,6,23,Central Region,Sindhuli,Kamalamai,FLOOD,1,0,0,0,0,0,0,0.0,False,27.18536,85.90753,2491.64,540.0,787.0,57581.0,296192.0,118.87431571174007,19.46,48.81,83.31,206.07,7.0,2.9,4060900840,14880.1,63141.5,641.4,3.0,0.537,2.95,96.2,2.0,636.0,158.0,15.838,22.51,45.66,59.46,82.736,106.91,13.8,True,True,False,True
episode-26e990f0ed89a4e7ab82,Government of Nepal BIPAD Portal,2016,6,25,Eastern Region,Saptari,Rupani,FLOOD,0,0,0,0,0,0,0,0.0,False,26.60701,86.75179,1286.09,103.0,250.0,121098.0,639284.0,497.0756323429931,8.6,42.26,115.08,272.15,7.0,3.659,4060900840,14880.1,63141.5,641.4,3.0,1.2672,1.656,71.2,2.0,108.0,21.0,6.132,8.93,39.066,51.43,85.666,107.65,12.364,True,True,False,True
episode-71df765502a569f3c85d,Government of Nepal BIPAD Portal,2016,6,27,Central Region,Sarlahi,Haripur,FLOOD,1,0,0,0,0,0,0,0.0,False,26.96729,85.57183,1269.22,105.0,42.0,132844.0,769729.0,606.4582972219158,4.79,9.52,59.96,182.19,7.0,1.807,4060901010,6457.1,6457.2,641.4,4.0,0.9346,5.661,225.6,3.0,103.0,8.0,3.355,3.49,9.375,9.39,79.075,81.22,0.015,True,True,False,True
episode-0ac8e723c008a0235e8b,Government of Nepal BIPAD Portal,2016,7,1,Mid-Western Region,Salyan,Sharada,FLOOD,0,1,0,0,0,0,0,0.0,False,28.4,82.09154,1943.65,1413.0,721.0,46556.0,242444.0,124.736449463638,51.91,81.87,98.32,251.66,7.0,1.663,4060883690,24816.1,97223.6,1010.5,3.0,1.1129,0.3,13.4,1.0,1585.0,486.0,83.45,106.77,105.717,133.7,117.503,147.65,27.983,True,True,False,True
episode-2d3c6b5a4b824815afbd,Government of Nepal BIPAD Portal,2016,7,1,Central Region,Sarlahi,Haripur,FLOOD,1,0,1,0,0,0,0,0.0,False,26.96729,85.57183,1269.22,105.0,42.0,132844.0,769729.0,606.4582972219158,16.17,44.1,59.56,222.03,7.0,0.955,4060901010,6457.1,6457.2,641.4,4.0,0.9346,5.661,225.6,3.0,103.0,8.0,9.135,11.59,27.375,36.36,39.31,49.04,8.985,True,True,False,True
episode-9f7a15860ce5e4b04c4b,Government of Nepal BIPAD Portal,2016,7,2,Mid-Western Region,Banke,Rapti Sonari,FLOOD,0,1,0,0,0,0,0,0.0,False,28.09534,81.84765,1886.48,178.0,124.0,94773.0,491313.0,260.439018701497,26.31,150.96,164.39,320.14,7.0,2.7,4060883570,25313.5,25313.6,1010.3,4.0,1.0578,1.643,78.7,2.0,189.0,27.0,22.584,26.31,125.344,150.96,142.992,164.39,25.616,True,True,False,True
episode-3f0ddb0c3029feb48192,Government of Nepal BIPAD Portal,2016,7,2,Mid-Western Region,Dang,Ghorahi,FLOOD,1,0,0,0,0,0,0,0.0,False,27.9672,82.44665,3014.79,851.0,624.0,116415.0,552583.0,183.2907101323807,22.86,154.81,160.34,289.91,6.0,2.479,4060883690,24816.1,97223.6,1010.5,3.0,1.5535,4.162,167.1,3.0,863.0,379.0,23.28,27.49,127.06,154.81,133.287,160.34,27.75,True,True,False,True
episode-9c4642fbb118f2f8bef5,Government of Nepal BIPAD Portal,2016,7,2,Eastern Region,Morang,Belbari,FLOOD,1,0,0,0,0,0,0,0.0,False,26.61037,87.46726,1830.38,114.0,118.0,213997.0,965370.0,527.415072280073,9.57,27.07,38.6,272.24,7.0,0.51,4060921230,13486.5,13486.6,433.3,3.0,0.2331,0.227,6.9,1.0,111.0,13.0,9.81,11.92,34.363,38.14,65.567,79.12,3.777,True,True,False,True
episode-14bccd2ca12bcbc2bd23,Government of Nepal BIPAD Portal,2016,7,3,Central Region,Sindhuli,Kamalamai,FLOOD,1,0,1,0,0,0,0,0.0,False,27.18536,85.90753,2491.64,540.0,787.0,57581.0,296192.0,118.87431571174007,7.2,22.45,53.76,243.02,7.0,1.032,4060900840,14880.1,63141.5,641.4,3.0,0.537,2.95,96.2,2.0,636.0,158.0,8.786,11.81,22.464,28.1,51.026,70.33,5.636,True,True,False,True
episode-f79e574e3ab54bb2cd9d,Government of Nepal BIPAD Portal,2016,7,4,Central Region,Sindhupalchok,Jugal,FLOOD,0,0,0,0,88,30,0,0.0,False,27.90711,85.75568,2498.42,2114.0,1717.0,66688.0,287798.0,115.19200134484994,2.14,10.59,47.35,146.1,7.0,1.562,4060863940,18194.2,18195.0,814.5,4.0,0.0213,0.409,9.5,1.0,1384.0,904.0,3.94,6.26,13.969,17.51,61.399,87.87,3.541,True,True,False,True
episode-44ab84b635493782f140,Government of Nepal BIPAD Portal,2016,7,5,Western Region,Baglung,Dhorpatan,FLOOD,0,0,0,0,2,0,0,0.0,False,28.35288,83.27139,1843.32,2097.0,1550.0,61522.0,268613.0,145.72239220536858,4.01,39.51,149.98,468.42,7.0,3.127,4060905060,42541.3,42541.3,808.3,3.0,0.3726,0.61,11.7,1.0,2390.0,894.0,3.147,5.37,29.203,39.51,125.445,166.72,10.307,True,True,False,True
episode-aa376826d09822f7ee43,Government of Nepal BIPAD Portal,2016,7,5,Western Region,Kapilbastu,Buddhabhumi,FLOOD,1,0,0,0,0,0,0,0.0,False,27.62682,82.96838,1656.76,104.0,35.0,91321.0,571936.0,345.2135493372607,12.81,38.43,179.74,339.67,7.0,2.504,4060883570,25313.5,25313.6,1010.3,4.0,0.8957,0.732,26.0,2.0,109.0,5.0,11.602,15.8,42.266,49.96,171.066,202.91,7.694,True,True,False,True
episode-6a9ca38c962f890efcd4,Government of Nepal BIPAD Portal,2016,7,10,Mid-Western Region,Dolpa,Shey Phoksundo,FLOOD,0,0,0,0,0,1,0,0.0,False,29.21277,83.03833,7972.55,4508.0,931.0,7488.0,36700.0,4.603295056161454,6.35,32.59,75.64,281.4,7.0,1.844,4060806930,13845.3,13845.7,1540.1,4.0,0.5671,0.265,17.2,1.0,4530.0,427.0,6.982,10.11,34.733,40.13,82.987,102.38,5.397,True,True,False,True
episode-a204225de60823db4483,Government of Nepal BIPAD Portal,2016,7,14,Mid-Western Region,Kalikot,Pachaljharana,FLOOD,2,0,1,0,0,0,0,0.0,False,29.21559,81.74506,1656.0,3551.0,2020.0,23013.0,136948.0,82.69806763285024,21.71,42.59,82.39,266.72,7.0,1.754,4060799260,22731.7,22732.3,1612.2,3.0,0.9432,0.684,21.0,2.0,3169.0,828.0,13.72,21.71,25.58,42.59,51.068,82.39,17.01,True,True,False,True
