event_id,source,year,month,day,region,district,municipality,cause,deaths,missing,injured,people_affected,houses_destroyed,houses_affected,evacuated,roads_damaged_km,transport_affected,latitude,longitude,district_area_sq_km,elevation_m,terrain_relief_m,households_2011,population_2011,population_density_2011,rainfall_1d_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_30d_mm,rainy_days_7d,rainfall_7d_anomaly,basin_id,sub_basin_area_sq_km,upstream_area_sq_km,distance_to_outlet_km,basin_order,nearest_river_distance_km,river_average_discharge_cms,river_upstream_area_sq_km,river_strahler_order,local_elevation_m,local_relief_m,casualty_label_known,housing_label_known,transport_label_known,severe_label_known
episode-1410b56d85addb2ab158,Government of Nepal BIPAD Portal,2017,8,14,Eastern Region,Sunsari,Inaruwa,FLOOD,3,0,0,0,0,0,0,0.0,False,26.64064,87.12722,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-767798fb636b6841e3c3,Government of Nepal BIPAD Portal,2017,8,14,Mid-Western Region,Surkhet,Barahtal,FLOOD,1,0,0,0,0,0,0,0.0,False,28.65047,81.50876,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-3e44d2691de963f3f185,Government of Nepal BIPAD Portal,2017,8,14,Eastern Region,Udayapur,Rautamai,FLOOD,2,0,0,0,0,0,0,0.0,False,26.93279,86.66463,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-7a10191854835925232d,Government of Nepal BIPAD Portal,2017,8,15,Mid-Western Region,Banke,Rapti Sonari,FLOOD,3,0,0,0,0,0,0,0.0,False,28.09534,81.84765,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-bd4f0ab3d8aca6b130f3,Government of Nepal BIPAD Portal,2017,8,15,Mid-Western Region,Dang,Ghorahi,FLOOD,1,0,0,0,0,0,0,0.0,False,27.9672,82.44665,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-bd37ace56d692d222b4c,Government of Nepal BIPAD Portal,2017,8,15,Eastern Region,Jhapa,Barhadashi,FLOOD,1,0,0,0,0,0,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-f37a55a5b27afc39726c,Government of Nepal BIPAD Portal,2017,8,15,Central Region,Makwanpur,Makawanpurgadhi,FLOOD,1,0,0,0,0,0,0,0.0,False,27.4427,85.08797,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-334473fe9c5044be7a46,Government of Nepal BIPAD Portal,2017,8,15,Western Region,Palpa,Mathagadhi,FLOOD,1,0,0,0,0,0,0,0.0,False,27.82173,83.63419,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-43cdb9aa44a77f358faf,Government of Nepal BIPAD Portal,2017,8,15,Central Region,Parsa,Thori,FLOOD,1,0,0,0,0,0,0,0.0,False,27.22317,84.73056,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-b4bf601ce7ad69617485,Government of Nepal BIPAD Portal,2017,8,15,Central Region,Rautahat,Brindaban,FLOOD,2,0,0,0,0,0,0,0.0,False,26.98914,85.33443,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-34ab74c53ad45b26f3c3,Government of Nepal BIPAD Portal,2017,8,15,Eastern Region,Saptari,Rupani,FLOOD,1,0,0,0,0,0,0,0.0,False,26.60701,86.75179,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-84402faf6d81d69d7c30,Government of Nepal BIPAD Portal,2017,8,16,Mid-Western Region,Banke,Rapti Sonari,FLOOD,1,0,0,0,0,0,0,0.0,False,28.09534,81.84765,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-c49cd1df3021f737180e,Government of Nepal BIPAD Portal,2017,8,16,Mid-Western Region,Dang,Ghorahi,FLOOD,1,1,0,0,0,0,0,0.0,False,27.9672,82.44665,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-43dd39bcd954474d1f64,Government of Nepal BIPAD Portal,2017,8,16,Eastern Region,Ilam,Ilam,FLOOD,0,0,0,0,1,0,0,0.0,False,26.88507,87.89616,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-626716bf816e184d13cb,Government of Nepal BIPAD Portal,2017,8,16,Western Region,Rupandehi,Tilottama,FLOOD,0,0,0,0,4,0,0,0.0,False,27.57833,83.42932,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-b7c323451738b0eaa66d,Government of Nepal BIPAD Portal,2017,8,17,Central Region,Mahottari,Aurahi,FLOOD,2,0,0,0,0,0,0,0.0,False,26.88482,85.81298,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-9cb1423023dd1073edaa,Government of Nepal BIPAD Portal,2017,8,17,Central Region,Sindhuli,Kamalamai,FLOOD,2,0,0,0,0,0,0,0.0,False,27.18536,85.90753,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-4e3fd37a1652edf508fd,Government of Nepal BIPAD Portal,2017,8,18,Central Region,Chitwan,Bharatpur,FLOOD,1,0,0,0,0,0,0,0.0,False,27.61645,84.36001,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-bd3fc507f907b7fedcff,Government of Nepal BIPAD Portal,2017,8,18,Eastern Region,Jhapa,Barhadashi,FLOOD,1,0,0,0,0,0,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-037485bd697378947a02,Government of Nepal BIPAD Portal,2017,8,18,Western Region,Nawalparasi East,Madhyabindu,FLOOD,1,0,0,0,0,0,0,0.0,False,27.61064,84.00745,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-68170d48220c87c84dbd,Government of Nepal BIPAD Portal,2017,8,18,Eastern Region,Saptari,Rupani,FLOOD,0,0,0,0,1,0,0,0.0,False,26.60701,86.75179,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-1c4bc40dfee5c3a81282,Government of Nepal BIPAD Portal,2017,8,18,Central Region,Sarlahi,Haripur,FLOOD,1,0,0,0,0,0,0,0.0,False,26.96729,85.57183,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-810b41711520a003102b,Government of Nepal BIPAD Portal,2017,8,19,Far Western Region,Bajura,Gaumul,FLOOD,0,0,0,0,1,0,0,0.0,False,29.5579,81.49045,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-053707ec2f69cdb9e45a,Government of Nepal BIPAD Portal,2017,8,19,Eastern Region,Jhapa,Barhadashi,FLOOD,3,0,0,0,0,0,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-1b25dd0a27ffaf8415b2,Government of Nepal BIPAD Portal,2017,8,19,Central Region,Mahottari,Aurahi,FLOOD,1,0,0,0,0,0,0,0.0,False,26.88482,85.81298,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-b40cfbb60a5022c08ca5,Government of Nepal BIPAD Portal,2017,8,20,Far Western Region,Dadeldhura,Alital,FLOOD,1,0,0,0,0,0,0,0.0,False,29.20864,80.48616,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-0f0e6965b6fa80fd9f7c,Government of Nepal BIPAD Portal,2017,8,20,Western Region,Nawalparasi East,Madhyabindu,FLOOD,1,0,0,0,0,0,0,0.0,False,27.61064,84.00745,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-35a14fbbf63af57ba707,Government of Nepal BIPAD Portal,2017,8,20,Central Region,Sarlahi,Haripur,FLOOD,1,0,0,0,0,0,0,0.0,False,26.96729,85.57183,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-c935ec4886f73f917c52,Government of Nepal BIPAD Portal,2017,8,21,Central Region,Sarlahi,Haripur,FLOOD,1,0,0,0,0,0,0,0.0,False,26.96729,85.57183,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-a9c4da88f886aa615725,Government of Nepal BIPAD Portal,2017,8,22,Central Region,Sarlahi,Haripur,FLOOD,1,0,0,0,0,0,0,0.0,False,26.96729,85.57183,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-bcce73f223867fc875ec,Government of Nepal BIPAD Portal,2017,8,23,Central Region,Sarlahi,Haripur,FLOOD,2,0,0,0,0,0,0,0.0,False,26.96729,85.57183,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-c54cb9d8703b8bae8993,Government of Nepal BIPAD Portal,2017,8,23,Central Region,Sindhupalchok,Jugal,FLOOD,0,1,0,0,0,0,0,0.0,False,27.90711,85.75568,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-f8c5ce7b70ca7ad45fe4,Government of Nepal BIPAD Portal,2017,8,27,Far Western Region,Achham,Kamalbazar,FLOOD,0,0,0,0,0,0,0,0.0,False,29.06417,81.30663,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-d7a253f5dd4a8916ffae,Government of Nepal BIPAD Portal,2017,9,11,Central Region,Sindhupalchok,Jugal,FLOOD,0,0,0,0,2,6,0,0.0,False,27.90711,85.75568,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-903c2f83994711aa8e04,Government of Nepal BIPAD Portal,2017,9,23,Western Region,Palpa,Mathagadhi,FLOOD,3,0,1,0,0,0,0,0.0,False,27.82173,83.63419,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-860340485a87b180f995,Government of Nepal BIPAD Portal,2017,10,2,Central Region,Sarlahi,Haripur,FLOOD,4,2,0,0,0,0,0,0.0,False,26.96729,85.57183,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-830b45f37db70e154588,Government of Nepal BIPAD Portal,2018,4,26,Mid-Western Region,Pyuthan,Sworgadwary,FLOOD,0,0,0,0,0,0,0,0.0,False,28.12668916,82.71995199,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-5127c804ba1b4df96589,Government of Nepal BIPAD Portal,2018,4,27,Far Western Region,Achham,Chaurpati,FLOOD,0,0,0,0,0,0,0,0.0,False,29.15248141,81.11783225,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-109cb9359e02df820bb7,Government of Nepal BIPAD Portal,2018,5,2,Far Western Region,Bajhang,JayaPrithivi,FLOOD,3,0,0,0,0,0,0,0.0,False,29.53267008,81.13704849,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-71a765f12ff4bf431797,Government of Nepal BIPAD Portal,2018,5,5,Far Western Region,Bajhang,Durgathali,FLOOD,0,0,0,0,0,0,0,0.0,False,29.4894399,81.0324834,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-bf99968bbbac60e333c0,Government of Nepal BIPAD Portal,2018,5,5,Far Western Region,Bajhang,Surma,FLOOD,5,0,0,0,0,0,0,0.0,False,29.7171,81.15534,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-e3fd672b9d6c312418c3,Government of Nepal BIPAD Portal,2018,5,14,Central Region,Ramechhap,Manthali,FLOOD,0,1,2,0,0,0,0,0.0,False,27.37782753,86.06492121,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-0bf1f01082af373e0930,Government of Nepal BIPAD Portal,2018,6,7,Mid-Western Region,Rukum West,Sanibheri,FLOOD,0,0,0,0,0,0,0,0.0,False,28.69530049,82.25290491,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-3bd7b6fcc0391bf5c495,Government of Nepal BIPAD Portal,2018,6,9,Central Region,Rasuwa,Aamachhodingmo,FLOOD,0,0,0,0,0,0,0,0.0,False,28.23333042,85.27153387,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-11fc292f50fe1cfff0a2,Government of Nepal BIPAD Portal,2018,6,17,Western Region,Baglung,Kanthekhola,FLOOD,0,0,0,0,0,0,0,0.0,False,28.22674366,83.51082721,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-2ed11f86240eded3e359,Government of Nepal BIPAD Portal,2018,6,17,Central Region,Mahottari,Bardibas,FLOOD,0,0,0,0,0,0,0,0.0,False,27.04202777,85.88097946,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-660801fa0409dccb3f02,Government of Nepal BIPAD Portal,2018,6,25,Western Region,Baglung,Bareng,FLOOD,0,0,0,0,0,0,0,0.0,False,28.14908597,83.49657696,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-d239264f2cb83a1a81a2,Government of Nepal BIPAD Portal,2018,6,27,Central Region,Sindhupalchok,Bhotekoshi,FLOOD,0,0,0,0,0,0,0,0.0,False,27.99329527,85.92629877,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-4f2c00dfabd85500f42b,Government of Nepal BIPAD Portal,2018,7,2,Central Region,Bara,Jitpur Simara,FLOOD,0,0,0,0,0,10,0,0.0,False,27.08692321,84.95530632,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-62ea3a03d5b97db5bd8c,Government of Nepal BIPAD Portal,2018,7,2,Mid-Western Region,Bardiya,Madhuwan,FLOOD,0,0,0,0,0,9,0,0.0,False,28.27766536,81.25883746,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-edd8f5bac83c18538001,Government of Nepal BIPAD Portal,2018,7,2,Mid-Western Region,Bardiya,Rajapur,FLOOD,0,0,0,0,0,16,0,0.0,False,28.38402154,81.12269579,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-988f76a666f29e16940f,Government of Nepal BIPAD Portal,2018,7,2,Far Western Region,Kailali,Bhajani,FLOOD,0,0,0,0,0,82,0,0.0,False,28.47474271,80.96891588666666,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-e9f76021352186cec0d5,Government of Nepal BIPAD Portal,2018,7,2,Western Region,Nawalparasi West,Bardaghat,FLOOD,0,0,0,0,0,42,0,0.0,False,27.52844515,83.77207256,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-fbcaa512819dfd07ebf5,Government of Nepal BIPAD Portal,2018,7,2,Western Region,Nawalparasi West,Sarawal,FLOOD,0,0,0,0,2,91,0,0.0,False,27.44592213,83.74120624,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-8f28b2a0fd94af50a911,Government of Nepal BIPAD Portal,2018,7,2,Central Region,Parsa,Chhipaharmai,FLOOD,0,0,0,0,2,0,0,0.0,False,27.03649055,84.69183504,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-6d5c50f013903030a016,Government of Nepal BIPAD Portal,2018,7,2,Central Region,Parsa,Thori,FLOOD,2,0,2,0,0,0,0,0.0,False,27.22317,84.73056,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-187be5ff226650b4c0a8,Government of Nepal BIPAD Portal,2018,7,2,Eastern Region,Udayapur,Triyuga,FLOOD,1,0,1,0,0,0,0,0.0,False,26.840035405000002,86.66413256,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-ea68dc8536958af92ead,Government of Nepal BIPAD Portal,2018,7,3,Central Region,Sarlahi,Dhankaul,FLOOD,0,0,0,0,0,2,0,0.0,False,26.86819896,85.38778194,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-8313375eeb811ec149ba,Government of Nepal BIPAD Portal,2018,7,3,Central Region,Sarlahi,Haripur,FLOOD,0,0,0,0,0,2,0,0.0,False,26.96729,85.57183,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-74213b50d85bef799898,Government of Nepal BIPAD Portal,2018,7,5,Eastern Region,Jhapa,Gauradhaha,FLOOD,0,0,0,0,0,0,0,0.0,False,26.50130238,87.66554417,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-64bf684102d094ee7dfe,Government of Nepal BIPAD Portal,2018,7,5,Eastern Region,Morang,Jahada,FLOOD,0,0,0,0,0,0,0,0.0,False,26.377617,87.34761477,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-0be020a81deed550f3dc,Government of Nepal BIPAD Portal,2018,7,5,Eastern Region,Sunsari,Barah,FLOOD,0,0,0,0,0,0,0,0.0,False,26.78880585,87.1876118,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-9f4f18ca5848b7574981,Government of Nepal BIPAD Portal,2018,7,5,Eastern Region,Sunsari,Itahari,FLOOD,0,0,0,0,0,0,0,0.0,False,26.65318574,87.25054865,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-6132e6b5a167562f03d8,Government of Nepal BIPAD Portal,2018,7,6,Eastern Region,Sunsari,Inaruwa,FLOOD,1,0,0,0,0,0,0,0.0,False,26.64064,87.12722,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-6abdd889d8537bf1220b,Government of Nepal BIPAD Portal,2018,7,7,Mid-Western Region,Pyuthan,Sarumarani,FLOOD,1,0,0,0,0,0,0,0.0,False,27.97909135,82.83663031,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-37485fd8dda4fc603ffe,Government of Nepal BIPAD Portal,2018,7,12,Central Region,Kathmandu,Kathmandu,FLOOD,0,0,0,0,0,0,0,0.0,False,27.68337593,85.355644,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-d727da1e03e2cfe2c9a2,Government of Nepal BIPAD Portal,2018,7,13,Eastern Region,Saptari,Tilathi Koiladi,FLOOD,0,0,0,0,0,0,0,0.0,False,26.48616586,86.833727,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-18a0645e26058c8f07d6,Government of Nepal BIPAD Portal,2018,7,14,Eastern Region,Okhaldhunga,Sunkoshi,FLOOD,0,0,0,0,0,0,0,0.0,False,27.32574107,86.380631,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-ff3068ca96f40cd2ad5c,Government of Nepal BIPAD Portal,2018,7,16,Western Region,Kaski,Pokhara,FLOOD,0,0,0,0,0,0,0,0.0,False,28.15340665,84.0822179,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-b034a367ceaa9de9a150,Government of Nepal BIPAD Portal,2018,7,16,Central Region,Sindhupalchok,Bhotekoshi,FLOOD,0,0,0,0,2,0,0,0.0,False,27.99329527,85.92629877,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-d91f3a69436539f91f6f,Government of Nepal BIPAD Portal,2018,7,18,Western Region,Gorkha,Gorkha,FLOOD,0,0,0,0,1,0,0,0.0,False,27.9569067,84.56377099,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-d9e5758d05b328d3d4a5,Government of Nepal BIPAD Portal,2018,7,20,Eastern Region,Sankhuwasabha,Chainpur,FLOOD,0,0,0,0,0,0,0,0.0,False,27.315511,87.47233031,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-e277f06706e93658f6d4,Government of Nepal BIPAD Portal,2018,8,1,Far Western Region,Achham,Ramaroshan,FLOOD,0,0,0,0,0,0,0,0.0,False,29.22497589,81.45997459,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-554614a1fb133d326c79,Government of Nepal BIPAD Portal,2018,8,1,Western Region,Tanahu,Devghat,FLOOD,1,0,0,0,0,0,0,0.0,False,27.78263524,84.35529785,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-13c297f1448c91383d39,Government of Nepal BIPAD Portal,2018,8,5,Central Region,Bhaktapur,Suryabinayak,FLOOD,0,0,0,0,0,1,0,0.0,False,27.66539467,85.40610191,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-e36f70b7e7ac413aacbb,Government of Nepal BIPAD Portal,2018,8,5,Mid-Western Region,Dang,Tulsipur,FLOOD,0,0,19,0,0,0,0,0.0,False,28.13732184,82.32530367,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-f49bab4bb5e6a6821f6b,Government of Nepal BIPAD Portal,2018,8,5,Central Region,Kathmandu,Kathmandu,FLOOD,0,0,0,0,0,0,0,0.0,False,27.69542056,85.30641671,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-06750a73d088120cb554,Government of Nepal BIPAD Portal,2018,8,6,Eastern Region,Taplejung,Phungling,FLOOD,0,0,0,0,0,2,0,0.0,False,27.36689033,87.67244083,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-0dcdd46ade4e3dc237f3,Government of Nepal BIPAD Portal,2018,8,11,Western Region,Mustang,Gharapjhong,FLOOD,0,0,0,0,4,0,0,0.0,False,28.73752896,83.78315429,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-db6fa5d343da50051148,Government of Nepal BIPAD Portal,2018,8,14,Mid-Western Region,Jajarkot,Nalgaad,FLOOD,0,0,0,0,1,0,0,0.0,False,28.89929684,82.49285008,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-42bafe582b3cd01fd517,Government of Nepal BIPAD Portal,2018,8,14,Mid-Western Region,Rukum West,Aathbiskot,FLOOD,0,0,0,0,3,0,0,0.0,False,28.86752349,82.53170643,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-80d06efa8d07e26c1c18,Government of Nepal BIPAD Portal,2018,8,15,Mid-Western Region,Jajarkot,Nalgaad,FLOOD,0,0,0,0,2,0,0,0.0,False,28.81328587,82.27312504,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-184848c85a5a47a93bdd,Government of Nepal BIPAD Portal,2018,8,15,Central Region,Kathmandu,Budhanilkantha,FLOOD,0,0,0,0,0,25,0,0.0,False,27.75834517,85.37434162,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-07811d4958549cca3f82,Government of Nepal BIPAD Portal,2018,8,15,Central Region,Kathmandu,Gokarneshwor,FLOOD,0,0,0,0,0,10,0,0.0,False,27.73677411,85.39605017,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-988890a1f508f7a27640,Government of Nepal BIPAD Portal,2018,8,15,Central Region,Kathmandu,Kageshwori Manahora,FLOOD,0,0,0,0,0,190,0,0.0,False,27.69912,85.37856,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-6805ed361680f904e252,Government of Nepal BIPAD Portal,2018,8,15,Western Region,Myagdi,Annapurna,FLOOD,0,0,0,0,0,0,0,0.0,False,28.57902425,83.75474863,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-007f740dfc846f25871e,Government of Nepal BIPAD Portal,2018,8,16,Central Region,Bhaktapur,Changunarayan,FLOOD,0,0,0,0,0,0,0,0.0,False,27.69529678,85.4878684,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-893743da4deab9fc02b8,Government of Nepal BIPAD Portal,2018,8,17,Central Region,Nuwakot,Shivapuri,FLOOD,0,0,2,0,0,2,0,0.0,False,27.84035961,85.34583048,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-22e82c7e8cd1b5c176b3,Government of Nepal BIPAD Portal,2018,8,18,Western Region,Myagdi,Annapurna,FLOOD,0,0,0,0,0,0,0,0.0,False,28.4921789,83.61614744,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-87c49d88663ec08441ec,Government of Nepal BIPAD Portal,2018,8,18,Central Region,Nuwakot,Belkotgadhi,FLOOD,0,0,0,0,0,2,0,0.0,False,27.82934157,85.16131498,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-b67b67ea0db37b7fb560,Government of Nepal BIPAD Portal,2018,8,18,Central Region,Nuwakot,Kispang,FLOOD,0,0,0,0,1,1,0,0.0,False,27.99861001,85.13345826,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-9eb6597b68b7c63dc471,Government of Nepal BIPAD Portal,2018,8,18,Central Region,Sindhupalchok,Barhabise,FLOOD,0,0,0,0,1,25,0,0.0,False,27.80548502,85.92205632,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-1aed54c2ec277a1c242d,Government of Nepal BIPAD Portal,2018,8,27,Eastern Region,Saptari,Rupani,FLOOD,0,0,0,0,0,0,0,0.0,False,26.60701,86.75179,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-586481a9667c0e073dea,Government of Nepal BIPAD Portal,2018,8,30,Eastern Region,Morang,Biratnagar,FLOOD,0,0,0,0,0,17,0,0.0,False,26.44795637,87.29713012,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-0518fd9ef7d0da5b839b,Government of Nepal BIPAD Portal,2018,9,1,Mid-Western Region,Dolpa,Jagadulla,FLOOD,0,0,0,0,0,0,0,0.0,False,29.13412244,82.49098066,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-fba1676474dc80d086cd,Government of Nepal BIPAD Portal,2018,9,10,Western Region,Kaski,Pokhara,FLOOD,0,0,0,0,0,0,0,0.0,False,28.12357064,84.10491112,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-b3597cd7133c64adb83a,Government of Nepal BIPAD Portal,2018,9,10,Eastern Region,Terhathum,Phedap,FLOOD,1,0,0,0,0,0,0,0.0,False,27.19922077,87.59900238,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-ae5ec9958683cd65d764,Government of Nepal BIPAD Portal,2018,9,11,Central Region,Chitwan,Bharatpur,FLOOD,0,0,0,0,1,0,0,0.0,False,27.58541776,84.23329382,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-52cf3c950f81d2e2bff7,Government of Nepal BIPAD Portal,2018,9,12,Far Western Region,Dadeldhura,Parashuram,FLOOD,1,0,0,0,0,0,0,0.0,False,29.0745572,80.37652774,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-8cc8c8d005a93a67eb76,Government of Nepal BIPAD Portal,2018,9,12,Eastern Region,Jhapa,Kankai,FLOOD,0,0,0,0,0,7,0,0.0,False,26.63792809,87.89489385,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-5704242527f0570299a4,Government of Nepal BIPAD Portal,2018,9,12,Western Region,Lamjung,Besishahar,FLOOD,0,2,0,0,0,0,0,0.0,False,28.19766428,84.43897371,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-8aae40769275dc84b3ad,Government of Nepal BIPAD Portal,2018,9,12,Western Region,Mustang,Thasang,FLOOD,0,0,0,0,0,1,0,0.0,False,28.68987876,83.58687182,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-9002ff0093483c7f4e24,Government of Nepal BIPAD Portal,2018,9,12,Western Region,Myagdi,Raghuganga,FLOOD,1,0,0,0,2,1,0,0.0,False,28.58868167,83.48907935,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-b6221f7eb59a8de22111,Government of Nepal BIPAD Portal,2019,4,5,Western Region,Baglung,Baglung,FLOOD,0,0,0,0,0,0,0,0.0,False,28.2443577,83.58070437,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-968fac9d02b8bc393b50,Government of Nepal BIPAD Portal,2019,4,6,Eastern Region,Panchthar,Phidim,FLOOD,0,0,1,0,0,0,0,0.0,False,27.16896061,87.8197721,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-1dc8106be86fb724a540,Government of Nepal BIPAD Portal,2019,4,14,Eastern Region,Terhathum,Chhathar,FLOOD,0,0,0,0,1,0,0,0.0,False,27.0374728,87.4446871,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-0cd9c8970dedba68d52d,Government of Nepal BIPAD Portal,2019,4,20,Central Region,Kathmandu,Kathmandu,FLOOD,0,0,0,0,0,0,0,0.0,False,27.69151769,85.33523491,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
